station_name,operator,line_name,lat,lng,passengers
串木野,九州旅客鉄道,鹿児島線,31.721836000000003,130.274434,659.0
薩摩松元,九州旅客鉄道,鹿児島線,31.60538,130.43884500000001,477.0
湯之元,九州旅客鉄道,鹿児島線,31.673920000000003,130.336805,2.0
上伊集院,九州旅客鉄道,鹿児島線,31.59416,130.45882749999998,1487.0
伊集院,九州旅客鉄道,鹿児島線,31.63016,130.39580999999998,2008.0
隈之城,九州旅客鉄道,鹿児島線,31.792575,130.307075,341.0
原町,九州旅客鉄道,篠栗線,33.611855,130.471205,1334.0
篠栗,九州旅客鉄道,篠栗線,33.623925,130.52405,4101.0
筑前山手,九州旅客鉄道,篠栗線,33.622195000000005,130.55721499999999,2.0
九郎原,九州旅客鉄道,篠栗線,33.592420000000004,130.612425,2.0
長者原,九州旅客鉄道,篠栗線,33.613820000000004,130.47826333333333,3383.0
筑前大分,九州旅客鉄道,篠栗線,33.59015,130.62984,482.0
柚須,九州旅客鉄道,篠栗線,33.613330000000005,130.44416,3619.0
城戸南蔵院前,九州旅客鉄道,篠栗線,33.61796,130.57209,2.0
門松,九州旅客鉄道,篠栗線,33.620495,130.495945,1214.0
桂川,九州旅客鉄道,篠栗線,33.584649999999996,130.66256,1.0
川棚,九州旅客鉄道,大村線,33.06837,129.864085,704.0
彼杵,九州旅客鉄道,大村線,33.03982,129.91468500000002,2.0
南風崎,九州旅客鉄道,大村線,33.08707999999999,129.80099666666666,2.0
岩松,九州旅客鉄道,大村線,32.89057,129.98127,2.0
小串郷,九州旅客鉄道,大村線,33.063725000000005,129.834425,2.0
諏訪,九州旅客鉄道,大村線,32.923910225,129.960084535,2.0
千綿,九州旅客鉄道,大村線,33.01307,129.945605,2.0
大村,九州旅客鉄道,大村線,32.91143,129.962265,1927.0
ハウステンボス,九州旅客鉄道,大村線,33.09223,129.796285,821.0
松原,九州旅客鉄道,大村線,32.977455,129.94632000000001,2.0
竹松,九州旅客鉄道,大村線,32.94006,129.95303,978.0
諫早,九州旅客鉄道,大村線,32.851235,130.041505,1.0
九大学研都市,九州旅客鉄道,筑肥線,33.578,130.258465,7302.0
波多江,九州旅客鉄道,筑肥線,33.56376,130.22634499999998,1999.0
今宿,九州旅客鉄道,筑肥線,33.579275,130.274175,4543.0
周船寺,九州旅客鉄道,筑肥線,33.570724999999996,130.246395,4115.0
下山門,九州旅客鉄道,筑肥線,33.581723333333336,130.30800333333332,2474.0
姪浜,九州旅客鉄道,筑肥線,33.58358,130.325065,5083.0
福吉,九州旅客鉄道,筑肥線,33.501644999999996,130.080425,365.0
美咲が丘,九州旅客鉄道,筑肥線,33.55017,130.18581,822.0
上伊万里,九州旅客鉄道,筑肥線,33.270045,129.89254,2.0
和多田,九州旅客鉄道,筑肥線,33.437065000000004,129.980655,289.0
佐里,九州旅客鉄道,筑肥線,33.337645,129.978705,2.0
虹ノ松原,九州旅客鉄道,筑肥線,33.44099,130.016325,2.0
桃川,九州旅客鉄道,筑肥線,33.271834999999996,129.956665,2.0
唐津,九州旅客鉄道,筑肥線,33.4459225,129.9686975,1.0
鹿家,九州旅客鉄道,筑肥線,33.484405,130.04791999999998,2.0
東唐津,九州旅客鉄道,筑肥線,33.439485000000005,129.99708,634.0
加布里,九州旅客鉄道,筑肥線,33.54382,130.17677500000002,542.0
大入,九州旅客鉄道,筑肥線,33.50881,130.105585,2.0
駒鳴,九州旅客鉄道,筑肥線,33.31942,129.97239,2.0
西相知,九州旅客鉄道,筑肥線,33.34749,129.99045,2.0
大川野,九州旅客鉄道,筑肥線,33.3074,129.976665,2.0
筑前前原,九州旅客鉄道,筑肥線,33.557015,130.19917500000003,5509.0
一貴山,九州旅客鉄道,筑肥線,33.534305,130.168315,365.0
肥前久保,九州旅客鉄道,筑肥線,33.355720000000005,130.00015000000002,2.0
肥前長野,九州旅客鉄道,筑肥線,33.295645,129.97099500000002,2.0
金石原,九州旅客鉄道,筑肥線,33.265420000000006,129.93502999999998,2.0
浜崎,九州旅客鉄道,筑肥線,33.446889999999996,130.03731,474.0
筑前深江,九州旅客鉄道,筑肥線,33.515429999999995,130.139805,719.0
山本,九州旅客鉄道,筑肥線,33.39326,129.98127,1.0
伊万里,九州旅客鉄道,筑肥線,33.271910000000005,129.876315,2.0
折尾,九州旅客鉄道,筑豊線,33.863865000000004,130.71232,1.0
筑前垣生,九州旅客鉄道,筑豊線,33.818445,130.702375,307.0
若松,九州旅客鉄道,筑豊線,33.900324999999995,130.80519,942.0
本城,九州旅客鉄道,筑豊線,33.87504666666667,130.72299333333333,915.0
藤ノ木,九州旅客鉄道,筑豊線,33.893195,130.781875,2.0
中間,九州旅客鉄道,筑豊線,33.82776,130.709355,1341.0
奥洞海,九州旅客鉄道,筑豊線,33.888915,130.76407999999998,309.0
東水巻,九州旅客鉄道,筑豊線,33.84016,130.70817,326.0
東水巻,九州旅客鉄道,筑豊線,33.84017,130.70802333333333,1.0
鞍手,九州旅客鉄道,筑豊線,33.79804,130.699415,562.0
二島,九州旅客鉄道,筑豊線,33.889436,130.748796,1204.0
飯塚,九州旅客鉄道,筑豊線,33.62847,130.68956,805.0
勝野,九州旅客鉄道,筑豊線,33.72834,130.716,2.0
鯰田,九州旅客鉄道,筑豊線,33.669325,130.70312,319.0
浦田,九州旅客鉄道,筑豊線,33.65577,130.699305,2.0
直方,九州旅客鉄道,筑豊線,33.74863,130.724495,2674.0
新入,九州旅客鉄道,筑豊線,33.763385,130.7142,309.0
筑前植木,九州旅客鉄道,筑豊線,33.77708,130.70803999999998,442.0
小竹,九州旅客鉄道,筑豊線,33.697215,130.71032,567.0
筑前内野,九州旅客鉄道,筑豊線,33.539945,130.63811,2.0
上穂波,九州旅客鉄道,筑豊線,33.566915,130.645275,2.0
筑前山家,九州旅客鉄道,筑豊線,33.477365000000006,130.574095,2.0
天道,九州旅客鉄道,筑豊線,33.605365,130.67786,459.0
吉野ヶ里公園,九州旅客鉄道,長崎線,33.324575,130.39886,1090.0
肥前麓,九州旅客鉄道,長崎線,33.36582,130.477515,466.0
中原,九州旅客鉄道,長崎線,33.34629,130.44011999999998,977.0
伊賀屋,九州旅客鉄道,長崎線,33.290255,130.33684,2.0
神埼,九州旅客鉄道,長崎線,33.31596,130.37492500000002,1308.0
久保田,九州旅客鉄道,長崎線,33.25569,130.229425,491.0
佐賀,九州旅客鉄道,長崎線,33.264125,130.29737,9404.0
鍋島,九州旅客鉄道,長崎線,33.25905,130.265695,436.0
牛津,九州旅客鉄道,長崎線,33.24783,130.20132999999998,621.0
肥前竜王,九州旅客鉄道,長崎線,33.146585,130.12039,2.0
肥前白石,九州旅客鉄道,長崎線,33.186925,130.1359,611.0
長崎,九州旅客鉄道,長崎線,32.752423789999995,129.86869375499998,6245.0
肥前七浦,九州旅客鉄道,長崎線,33.07087,130.14526,2.0
肥前長田,九州旅客鉄道,長崎線,32.8618,130.08004499999998,2.0
小長井,九州旅客鉄道,長崎線,32.92418,130.186465,2.0
肥前古賀,九州旅客鉄道,長崎線,32.798315,129.95151750000002,261.0
大草,九州旅客鉄道,長崎線,32.860175,129.93904,2.0
高田,九州旅客鉄道,長崎線,32.81939,129.86965,502.0
西浦上,九州旅客鉄道,長崎線,32.79026,129.85901,740.0
西諫早,九州旅客鉄道,長崎線,32.839635,130.02133,929.0
長与,九州旅客鉄道,長崎線,32.818920000000006,129.879515,1522.0
東諫早,九州旅客鉄道,長崎線,32.852795,130.06161,2.0
喜々津,九州旅客鉄道,長崎線,32.832705000000004,129.98649,1473.0
道ノ尾,九州旅客鉄道,長崎線,32.804203333333334,129.8530066666667,984.0
多良,九州旅客鉄道,長崎線,33.02521,130.17611,2.0
東園,九州旅客鉄道,長崎線,32.846975,129.96246000000002,2.0
肥前飯田,九州旅客鉄道,長崎線,33.055695,130.158785,2.0
湯江,九州旅客鉄道,長崎線,32.904835,130.14068,2.0
長里,九州旅客鉄道,長崎線,32.9153,130.16550999999998,2.0
肥前浜,九州旅客鉄道,長崎線,33.09541,130.11679,2.0
肥前鹿島,九州旅客鉄道,長崎線,33.113395,130.09805,826.0
小江,九州旅客鉄道,長崎線,32.891295,130.112235,2.0
本川内,九州旅客鉄道,長崎線,32.83188,129.89996,2.0
肥前大浦,九州旅客鉄道,長崎線,32.97507,130.207265,2.0
浦上,九州旅客鉄道,長崎線,32.765445,129.86328500000002,2270.0
市布,九州旅客鉄道,長崎線,32.819135,129.96615500000001,2.0
現川,九州旅客鉄道,長崎線,32.79113,129.926365,654.0
鬼塚,九州旅客鉄道,唐津線,33.421105,129.98711,2.0
相知,九州旅客鉄道,唐津線,33.34695,130.01974,2.0
岩屋,九州旅客鉄道,唐津線,33.330805,130.038495,2.0
多久,九州旅客鉄道,唐津線,33.288380000000004,130.09627999999998,2.0
小城,九州旅客鉄道,唐津線,33.2855,130.19906500000002,924.0
中多久,九州旅客鉄道,唐津線,33.28333,130.11229,354.0
厳木,九州旅客鉄道,唐津線,33.3234,130.06029999999998,2.0
西唐津,九州旅客鉄道,唐津線,33.46149,129.95788,380.0
東多久,九州旅客鉄道,唐津線,33.28541,130.143165,2.0
本牟田部,九州旅客鉄道,唐津線,33.372115,129.99669,2.0
城野,九州旅客鉄道,日田彦山線,33.858045,130.88637,1.0
志井,九州旅客鉄道,日田彦山線,33.803875000000005,130.87480499999998,2.0
志井公園,九州旅客鉄道,日田彦山線,33.81827,130.879725,764.0
石田,九州旅客鉄道,日田彦山線,33.832184999999996,130.88914499999998,364.0
宝珠山,九州旅客鉄道,日田彦山線,33.37885,130.87947,2.0
採銅所,九州旅客鉄道,日田彦山線,33.707350000000005,130.853135,2.0
池尻,九州旅客鉄道,日田彦山線,33.613005,130.80580500000002,2.0
大鶴,九州旅客鉄道,日田彦山線,33.36698,130.88548,2.0
西添田,九州旅客鉄道,日田彦山線,33.573375,130.84715,2.0
添田,九州旅客鉄道,日田彦山線,33.567319999999995,130.85652,2.0
呼野,九州旅客鉄道,日田彦山線,33.75505,130.86194,2.0
一本松,九州旅客鉄道,日田彦山線,33.656009999999995,130.835505,246.0
豊前川崎,九州旅客鉄道,日田彦山線,33.596745,130.822115,2.0
香春,九州旅客鉄道,日田彦山線,33.665935000000005,130.8469,2.0
今山,九州旅客鉄道,日田彦山線,33.345145,130.876935,2.0
石原町,九州旅客鉄道,日田彦山線,33.784665000000004,130.866005,2.0
豊前桝田,九州旅客鉄道,日田彦山線,33.5358,130.86223999999999,2.0
筑前岩屋,九州旅客鉄道,日田彦山線,33.43078,130.88155999999998,2.0
彦山,九州旅客鉄道,日田彦山線,33.50073,130.86903999999998,2.0
大行司,九州旅客鉄道,日田彦山線,33.3969,130.87474,2.0
田川伊田,九州旅客鉄道,日田彦山線,33.642158,130.81786200000002,491.0
南宮崎,九州旅客鉄道,日南線,31.895290000000003,131.42286000000001,1.0
日向北方,九州旅客鉄道,日南線,31.48305,131.24311,2.0
福島今町,九州旅客鉄道,日南線,31.45686,131.20339,2.0
伊比井,九州旅客鉄道,日南線,31.71106,131.45614,2.0
大堂津,九州旅客鉄道,日南線,31.55691,131.382105,2.0
北郷,九州旅客鉄道,日南線,31.678359999999998,131.373885,2.0
内之田,九州旅客鉄道,日南線,31.642493333333334,131.37257333333332,2.0
子供の国,九州旅客鉄道,日南線,31.80737,131.456965,2.0
谷之口,九州旅客鉄道,日南線,31.533385,131.34463,2.0
小内海,九州旅客鉄道,日南線,31.73799,131.46606,2.0
南方,九州旅客鉄道,日南線,31.859445,131.434525,2.0
青島,九州旅客鉄道,日南線,31.799525,131.46702,2.0
大隅夏井,九州旅客鉄道,日南線,31.469765000000002,131.13642,2.0
油津,九州旅客鉄道,日南線,31.586866666666666,131.39604333333332,2.0
折生迫,九州旅客鉄道,日南線,31.789395,131.46748,2.0
木花,九州旅客鉄道,日南線,31.83111,131.437035,292.0
南郷,九州旅客鉄道,日南線,31.535915000000003,131.3721,2.0
榎原,九州旅客鉄道,日南線,31.534685,131.306545,2.0
曽山寺,九州旅客鉄道,日南線,31.81336,131.44834500000002,2.0
飫肥,九州旅客鉄道,日南線,31.62722,131.36165499999998,326.0
日向大束,九州旅客鉄道,日南線,31.510604999999998,131.248725,2.0
日南,九州旅客鉄道,日南線,31.603025000000002,131.38124,2.0
串間,九州旅客鉄道,日南線,31.462805,131.23065,2.0
内海,九州旅客鉄道,日南線,31.758505,131.46741,2.0
運動公園,九州旅客鉄道,日南線,31.81969,131.44249000000002,2.0
志布志,九州旅客鉄道,日南線,31.47314,131.09852999999998,2.0
福島高松,九州旅客鉄道,日南線,31.45854,131.178305,2.0
坂ノ市,九州旅客鉄道,日豊線,33.23670666666666,131.75149666666667,1046.0
臼杵,九州旅客鉄道,日豊線,33.118565000000004,131.80764499999998,538.0
大在,九州旅客鉄道,日豊線,33.24391,131.720525,1789.0
佐志生,九州旅客鉄道,日豊線,33.17494333333333,131.81770666666668,2.0
熊崎,九州旅客鉄道,日豊線,33.1356175,131.7876675,325.0
幸崎,九州旅客鉄道,日豊線,33.233695,131.79525,2.0
下ノ江,九州旅客鉄道,日豊線,33.15868333333333,131.81111333333334,2.0
下曽根,九州旅客鉄道,日豊線,33.8321425,130.934925,5638.0
小倉,九州旅客鉄道,日豊線,33.886615,130.8827325,1.0
西小倉,九州旅客鉄道,日豊線,33.88849333333334,130.87418666666667,1.0
南小倉,九州旅客鉄道,日豊線,33.870101999999996,130.864802,4390.0
朽網,九州旅客鉄道,日豊線,33.807680000000005,130.954795,1838.0
安部山公園,九州旅客鉄道,日豊線,33.844005,130.904435,2071.0
暘谷,九州旅客鉄道,日豊線,33.37016,131.53063,770.0
高城,九州旅客鉄道,日豊線,33.242845,131.65572,1407.0
東中津,九州旅客鉄道,日豊線,33.587715,131.23897499999998,2.0
宇島,九州旅客鉄道,日豊線,33.621285,131.12648000000002,1398.0
豊前松江,九州旅客鉄道,日豊線,33.622445,131.09536500000002,2.0
新田原,九州旅客鉄道,日豊線,33.695125000000004,131.008335,678.0
大神,九州旅客鉄道,日豊線,33.383605,131.57540999999998,394.0
西屋敷,九州旅客鉄道,日豊線,33.50443,131.42954500000002,2.0
苅田,九州旅客鉄道,日豊線,33.78513,130.9787225,1906.0
築城,九州旅客鉄道,日豊線,33.673085,131.03796499999999,546.0
日出,九州旅客鉄道,日豊線,33.368975000000006,131.543105,474.0
牧,九州旅客鉄道,日豊線,33.237125,131.63785000000001,617.0
豊前善光寺,九州旅客鉄道,日豊線,33.56644,131.32298500000002,2.0
天津,九州旅客鉄道,日豊線,33.56464,131.293005,2.0
中津,九州旅客鉄道,日豊線,33.599194999999995,131.190925,2114.0
別府,九州旅客鉄道,日豊線,33.27947,131.500255,4385.0
椎田,九州旅客鉄道,日豊線,33.65344,131.05791,628.0
西大分,九州旅客鉄道,日豊線,33.24465,131.58315,420.0
南行橋,九州旅客鉄道,日豊線,33.71631,130.98121,1192.0
三毛門,九州旅客鉄道,日豊線,33.614365,131.15715,2.0
豊前長洲,九州旅客鉄道,日豊線,33.564641111111115,131.38323666666668,2.0
亀川,九州旅客鉄道,日豊線,33.3306925,131.49301,1240.0
別府大学,九州旅客鉄道,日豊線,33.313265,131.49935499999998,1511.0
杵築,九州旅客鉄道,日豊線,33.411010000000005,131.57567999999998,683.0
吉富,九州旅客鉄道,日豊線,33.604915000000005,131.17352,268.0
立石,九州旅客鉄道,日豊線,33.482084,131.477226,2.0
小波瀬西工大前,九州旅客鉄道,日豊線,33.752872499999995,130.97181999999998,1541.0
立石,九州旅客鉄道,日豊線,33.48177,131.47706499999998,2.0
東別府,九州旅客鉄道,日豊線,33.26775,131.510525,2.0
中山香,九州旅客鉄道,日豊線,33.448685,131.50573500000002,2.0
豊後豊岡,九州旅客鉄道,日豊線,33.361959999999996,131.50141000000002,331.0
宇佐,九州旅客鉄道,日豊線,33.531445000000005,131.41231,320.0
行橋,九州旅客鉄道,日豊線,33.72875,130.970255,4790.0
鶴崎,九州旅客鉄道,日豊線,33.242815,131.686925,1540.0
今津,九州旅客鉄道,日豊線,33.571985,131.26785999999998,2.0
柳ヶ浦,九州旅客鉄道,日豊線,33.56503,131.36270000000002,491.0
高鍋,九州旅客鉄道,日豊線,32.122655,131.53393499999999,712.0
日向新富,九州旅客鉄道,日豊線,32.07231,131.501595,2.0
美々津,九州旅客鉄道,日豊線,32.325919999999996,131.60231,2.0
市棚,九州旅客鉄道,日豊線,32.7283,131.71024,2.0
肥前山口,九州旅客鉄道,佐世保線,33.21911,130.16111,1.0
上岡,九州旅客鉄道,日豊線,32.95626,131.861595,2.0
狩生,九州旅客鉄道,日豊線,33.015365,131.90481499999999,2.0
宗太郎,九州旅客鉄道,日豊線,32.786339999999996,131.706665,2.0
北延岡,九州旅客鉄道,日豊線,32.630865,131.69018,2.0
財光寺,九州旅客鉄道,日豊線,32.40585,131.62762500000002,246.0
佐土原,九州旅客鉄道,日豊線,32.022525,131.47742,944.0
東都農,九州旅客鉄道,日豊線,32.29025,131.582035,2.0
宮崎神宮,九州旅客鉄道,日豊線,31.938685,131.430635,443.0
門川,九州旅客鉄道,日豊線,32.477540000000005,131.654105,368.0
宮崎,九州旅客鉄道,日豊線,31.915815000000002,131.432005,4206.0
南日向,九州旅客鉄道,日豊線,32.369915000000006,131.62781,2.0
直川,九州旅客鉄道,日豊線,32.898664999999994,131.779515,2.0
重岡,九州旅客鉄道,日豊線,32.840305,131.715595,2.0
旭ヶ丘,九州旅客鉄道,日豊線,32.52847,131.68134,2.0
津久見,九州旅客鉄道,日豊線,33.07289,131.863715,652.0
日代,九州旅客鉄道,日豊線,33.06613,131.91869,2.0
日向住吉,九州旅客鉄道,日豊線,31.99105,131.45788,832.0
日向長井,九州旅客鉄道,日豊線,32.66423,131.70014,2.0
海崎,九州旅客鉄道,日豊線,32.99608,131.88792999999998,2.0
佐伯,九州旅客鉄道,日豊線,32.972645,131.901815,576.0
都農,九州旅客鉄道,日豊線,32.25108,131.568455,272.0
浅海井,九州旅客鉄道,日豊線,33.04357,131.91921,2.0
南延岡,九州旅客鉄道,日豊線,32.559635,131.676885,736.0
蓮ヶ池,九州旅客鉄道,日豊線,31.960075,131.44272999999998,2.0
上臼杵,九州旅客鉄道,日豊線,33.11250333333333,131.79296333333335,297.0
川南,九州旅客鉄道,日豊線,32.192359999999994,131.55330500000002,264.0
土々呂,九州旅客鉄道,日豊線,32.50783,131.675125,2.0
直見,九州旅客鉄道,日豊線,32.92821,131.807745,2.0
北川,九州旅客鉄道,日豊線,32.69043,131.69765999999998,2.0
延岡,九州旅客鉄道,日豊線,32.5899625,131.6725275,828.0
日向市,九州旅客鉄道,日豊線,32.425920000000005,131.62783000000002,1079.0
国分,九州旅客鉄道,日豊線,31.743815,130.76360666666667,2422.0
北永野田,九州旅客鉄道,日豊線,31.782075,130.87456,2.0
財部,九州旅客鉄道,日豊線,31.728775,130.99153,2.0
姶良,九州旅客鉄道,日豊線,31.715245,130.623235,918.0
餅原,九州旅客鉄道,日豊線,31.757025,131.132665,2.0
重富,九州旅客鉄道,日豊線,31.702785,130.61413499999998,431.0
五十市,九州旅客鉄道,日豊線,31.71848,131.033905,2.0
清武,九州旅客鉄道,日豊線,31.858894999999997,131.388895,521.0
北俣,九州旅客鉄道,日豊線,31.744979999999998,130.96003000000002,2.0
加治木,九州旅客鉄道,日豊線,31.73925,130.67067500000002,1604.0
霧島神宮,九州旅客鉄道,日豊線,31.818202499999998,130.8369925,2.0
青井岳,九州旅客鉄道,日豊線,31.827873333333333,131.21810333333335,2.0
西都城,九州旅客鉄道,日豊線,31.72333,131.05700000000002,382.0
田野,九州旅客鉄道,日豊線,31.83839,131.30428,440.0
隼人,九州旅客鉄道,日豊線,31.743765,130.74021,1429.0
加納,九州旅客鉄道,日豊線,31.876265,131.406525,2.0
山之口,九州旅客鉄道,日豊線,31.782545,131.15281,2.0
大隅大川原,九州旅客鉄道,日豊線,31.772785,130.92428,2.0
竜ヶ水,九州旅客鉄道,日豊線,31.647435,130.60417999999999,2.0
錦江,九州旅客鉄道,日豊線,31.73688,130.6533,432.0
三股,九州旅客鉄道,日豊線,31.73376,131.11944499999998,2.0
帖佐,九州旅客鉄道,日豊線,31.72696,130.63281,1369.0
日向沓掛,九州旅客鉄道,日豊線,31.841500000000003,131.34436,2.0
植村,九州旅客鉄道,肥薩線,31.890034999999997,130.724195,2.0
吉尾,九州旅客鉄道,肥薩線,32.33084,130.600305,2.0
球泉洞,九州旅客鉄道,肥薩線,32.26796,130.60816499999999,2.0
葉木,九州旅客鉄道,肥薩線,32.41035,130.64540499999998,2.0
真幸,九州旅客鉄道,肥薩線,32.074525,130.72911,2.0
海路,九州旅客鉄道,肥薩線,32.349385,130.619235,2.0
白石,九州旅客鉄道,肥薩線,32.30574,130.60836,2.0
人吉,九州旅客鉄道,肥薩線,32.216139999999996,130.753815,2.0
大隅横川,九州旅客鉄道,肥薩線,31.90622,130.702925,2.0
大畑,九州旅客鉄道,肥薩線,32.164965,130.787805,2.0
段,九州旅客鉄道,肥薩線,32.468180000000004,130.645765,2.0
矢岳,九州旅客鉄道,肥薩線,32.10427,130.76981999999998,2.0
坂本,九州旅客鉄道,肥薩線,32.435125,130.65795500000002,2.0
栗野,九州旅客鉄道,肥薩線,31.95051,130.72334999999998,2.0
瀬戸石,九州旅客鉄道,肥薩線,32.371565000000004,130.64609,2.0
鎌瀬,九州旅客鉄道,肥薩線,32.39105,130.65462,2.0
西人吉,九州旅客鉄道,肥薩線,32.22842666666667,130.72587666666666,2.0
那良口,九州旅客鉄道,肥薩線,32.243645,130.66746,2.0
渡,九州旅客鉄道,肥薩線,32.23668,130.69484,2.0
一勝地,九州旅客鉄道,肥薩線,32.250215,130.652495,2.0
中福良,九州旅客鉄道,肥薩線,31.813895000000002,130.733025,2.0
霧島温泉,九州旅客鉄道,肥薩線,31.8681475,130.7343725,2.0
表木山,九州旅客鉄道,肥薩線,31.796084999999998,130.745175,2.0
嘉例川,九州旅客鉄道,肥薩線,31.826895,130.72289999999998,2.0
日当山,九州旅客鉄道,肥薩線,31.763525,130.74974,2.0
敷戸,九州旅客鉄道,豊肥線,33.188105,131.615125,851.0
中判田,九州旅客鉄道,豊肥線,33.163762000000006,131.6387,687.0
竹中,九州旅客鉄道,豊肥線,33.121285,131.64946500000002,2.0
大分大学前,九州旅客鉄道,豊肥線,33.176785,131.619405,1031.0
滝尾,九州旅客鉄道,豊肥線,33.2094,131.62311499999998,316.0
犬飼,九州旅客鉄道,豊肥線,33.077955,131.636635,256.0
赤水,九州旅客鉄道,豊肥線,32.91315,130.99288,2.0
豊後荻,九州旅客鉄道,豊肥線,32.926919999999996,131.29762,2.0
阿蘇,九州旅客鉄道,豊肥線,32.937425000000005,131.08011,2.0
市ノ川,九州旅客鉄道,豊肥線,32.92807,131.00761,2.0
いこいの村,九州旅客鉄道,豊肥線,32.936555,131.09443,2.0
滝水,九州旅客鉄道,豊肥線,32.9333,131.242835,2.0
内牧,九州旅客鉄道,豊肥線,32.94214,131.043755,2.0
瀬田,九州旅客鉄道,豊肥線,32.872600000000006,130.913915,2.0
宮地,九州旅客鉄道,豊肥線,32.937034999999995,131.11807,2.0
玉来,九州旅客鉄道,豊肥線,32.947755,131.376035,2.0
立野,九州旅客鉄道,豊肥線,32.877629999999996,130.96514,2.0
三重町,九州旅客鉄道,豊肥線,32.983645,131.583945,681.0
波野,九州旅客鉄道,豊肥線,32.938495,131.19525499999997,2.0
肥後大津,九州旅客鉄道,豊肥線,32.87749,130.86631,2170.0
豊後竹田,九州旅客鉄道,豊肥線,32.97094,131.38983000000002,297.0
原水,九州旅客鉄道,豊肥線,32.870639999999995,130.829055,878.0
朝地,九州旅客鉄道,豊肥線,33.00426,131.43222,2.0
緒方,九州旅客鉄道,豊肥線,32.97106,131.47675500000003,2.0
菅尾,九州旅客鉄道,豊肥線,33.01442,131.616675,2.0
豊後清川,九州旅客鉄道,豊肥線,32.972840000000005,131.52215,2.0
水前寺,九州旅客鉄道,豊肥線,32.796883333333334,130.72974333333335,2816.0
武蔵塚,九州旅客鉄道,豊肥線,32.850005,130.770295,1913.0
平成,九州旅客鉄道,豊肥線,32.781515,130.70342499999998,998.0
東海学園前,九州旅客鉄道,豊肥線,32.811274999999995,130.74266,1479.0
南熊本,九州旅客鉄道,豊肥線,32.78512,130.711775,973.0
新水前寺,九州旅客鉄道,豊肥線,32.79331,130.725855,4364.0
竜田口,九州旅客鉄道,豊肥線,32.82049666666666,130.74700666666666,627.0
三里木,九州旅客鉄道,豊肥線,32.86169666666667,130.79644666666667,481.0
光の森,九州旅客鉄道,豊肥線,32.857420000000005,130.786035,2156.0
河原町,熊本市,幹線,32.794885,130.70084500000002,438.0
水道町,熊本市,幹線,32.802365,130.712525,2993.0
慶徳校前,熊本市,幹線,32.797045,130.7025,578.0
熊本城・市役所前,熊本市,幹線,32.80386,130.707985,1812.0
花畑町,熊本市,幹線,32.801595,130.70593,1184.0
辛島町,熊本市,幹線,32.798935,130.705075,3803.0
呉服町,熊本市,幹線,32.79555,130.6969,735.0
通町筋,熊本市,幹線,32.80318,130.70988,5162.0
熊本駅前,熊本市,幹線,32.79007,130.69027,1.0
祇園橋,熊本市,幹線,32.792805,130.694815,314.0
健軍交番前,熊本市,健軍線,32.77946,130.757465,508.0
動植物園入口,熊本市,健軍線,32.78041,130.75495,582.0
八丁馬場,熊本市,健軍線,32.783645,130.74222,420.0
商業高校前,熊本市,健軍線,32.785515000000004,130.738905,758.0
健軍町,熊本市,健軍線,32.778355000000005,130.76107000000002,4968.0
市立体育館前（県庁通）,熊本市,健軍線,32.788345,130.734775,805.0
健軍校前,熊本市,健軍線,32.78184,130.751105,882.0
神水交差点,熊本市,健軍線,32.78357,130.74557,877.0
水前寺公園,熊本市,健軍線,32.79002,130.732235,813.0
県立体育館前,熊本市,上熊本線,32.815055,130.69907,148.0
蔚山町,熊本市,上熊本線,32.803799999999995,130.697025,446.0
新町,熊本市,上熊本線,32.79959,130.6973375,724.0
段山町,熊本市,上熊本線,32.806595,130.69550500000003,691.0
上熊本,熊本市,上熊本線,32.817479000000006,130.69946199999998,1677.0
西辛島町,熊本市,上熊本線,32.79873,130.70217,323.0
本妙寺入口,熊本市,上熊本線,32.81375,130.69849,394.0
杉塘,熊本市,上熊本線,32.81049,130.69710500000002,189.0
洗馬橋,熊本市,上熊本線,32.799170000000004,130.69886,547.0
味噌天神前,熊本市,水前寺線,32.795815000000005,130.72342500000002,755.0
国府,熊本市,水前寺線,32.791855,130.729445,654.0
交通局前,熊本市,水前寺線,32.797745000000006,130.71982500000001,1278.0
新水前寺駅前,熊本市,水前寺線,32.79331,130.72727,4190.0
九品寺交差点,熊本市,水前寺線,32.800645,130.71653500000002,1652.0
二本木口,熊本市,田崎線,32.78694,130.689405,358.0
田崎橋,熊本市,田崎線,32.784895,130.68842,775.0
上熊本,熊本電気鉄道,菊池線,32.818560000000005,130.69981,484.0
坪井川公園,熊本電気鉄道,菊池線,32.82142,130.719055,145.0
黒石,熊本電気鉄道,菊池線,32.87044496,130.74218433,393.0
新須屋,熊本電気鉄道,菊池線,32.853869794999994,130.732388275,377.0
御代志,熊本電気鉄道,菊池線,32.885149999999996,130.75032,532.0
熊本高専前,熊本電気鉄道,菊池線,32.878212465000004,130.74628433,151.0
須屋,熊本電気鉄道,菊池線,32.858097325,130.73643951,214.0
再春医療センター前,熊本電気鉄道,菊池線,32.88093,130.74794,59.0
韓々坂,熊本電気鉄道,菊池線,32.824079999999995,130.70183,114.0
亀井,熊本電気鉄道,菊池線,32.837745,130.722295,181.0
八景水谷,熊本電気鉄道,菊池線,32.841274999999996,130.722985,195.0
打越,熊本電気鉄道,菊池線,32.82373,130.71382499999999,52.0
北熊本,熊本電気鉄道,菊池線,32.827605,130.72186499999998,420.0
