lat,lng,price_per_sqm
33.64505611,130.43916,138000.0
33.62051806,130.42875389,262000.0
33.67688038,130.43614275,95500.0
33.67026,130.43724111,112000.0
33.61583333,130.42459111,244000.0
33.63438889,130.48529611,53500.0
33.69338694,130.43024611,69200.0
33.66486,130.45418306,90300.0
33.66165692,130.43802107,145000.0
33.70213306,130.43546194,94400.0
33.64019866,130.43844654,115000.0
33.64732732,130.46596776,110000.0
33.70422,130.42182306,86300.0
33.69617111,130.44323889,79400.0
33.61475194,130.41667694,220000.0
33.63494306,130.448665,72800.0
33.65320306,130.44420611,129000.0
33.63466694,130.45799,105000.0
33.68680389,130.41024806,70300.0
33.66904538,130.42489718,133000.0
33.68752806,130.435465,93900.0
33.62524389,130.42915194,205000.0
33.61060611,130.42258611,217000.0
33.65976917,130.446725,114000.0
33.6455625,130.43640694,370000.0
33.62313664,130.42139412,306000.0
33.62001306,130.42292889,388000.0
33.64408111,130.43297389,330000.0
33.65878361,130.44217806,790000.0
33.61167389,130.42057611,410000.0
33.69330194,130.43484194,191000.0
33.62162306,130.41904194,339000.0
33.60952889,130.43840111,221000.0
33.65248222,130.43941806,699000.0
33.6298641,130.41518984,179000.0
33.63192889,130.43798611,130000.0
33.63043694,130.41096389,132000.0
33.61262111,130.40932389,135000.0
33.61130289,130.44142156,160000.0
33.62430611,130.44709111,111000.0
33.62467967,130.43439265,157000.0
33.58134889,130.43362806,367000.0
33.57225611,130.47555611,105000.0
33.57351211,130.43479914,189000.0
33.58196389,130.46815389,119000.0
33.57991545,130.41463742,333000.0
33.55492806,130.44843611,208000.0
33.55422111,130.46172389,195000.0
33.53826306,130.46198694,216000.0
33.60201306,130.42593806,208000.0
33.55568522,130.47765009,95200.0
33.56195667,130.44859,212000.0
33.59843611,130.41296611,284000.0
33.54762389,130.45582,199000.0
33.60620694,130.42630889,237000.0
33.55311667,130.45369306,224000.0
33.57999806,130.42601111,412000.0
33.58838194,130.41814111,8050000.0
33.590565,130.42284111,5500000.0
33.59089611,130.41669806,3420000.0
33.59994306,130.40456194,853000.0
33.58085694,130.42482306,787000.0
33.59021694,130.414005,4690000.0
33.583965,130.42171111,1700000.0
33.561355,130.44754,331000.0
33.59354694,130.40470306,1700000.0
33.596485,130.40963694,1270000.0
33.58675806,130.42668111,1550000.0
33.54417806,130.46415889,405000.0
33.60599885,130.4163594,663000.0
33.60009389,130.406145,1310000.0
33.59344889,130.41866889,2100000.0
33.58531389,130.41861111,1430000.0
33.59729,130.40933,3130000.0
33.57868611,130.43347389,407000.0
33.592775,130.42862306,455000.0
33.55971611,130.470595,195000.0
33.59308889,130.41289694,2730000.0
33.57082694,130.45096806,283000.0
33.58397694,130.41321611,1580000.0
33.58798306,130.43227306,1310000.0
33.59304706,130.43773898,237000.0
33.60588389,130.43369306,176000.0
33.56711194,130.45538889,158000.0
33.58529389,130.38856889,795000.0
33.5853304,130.37349939,1140000.0
33.578375,130.39067194,404000.0
33.59446611,130.37539389,603000.0
33.57406611,130.37849,520000.0
33.57688943,130.38101442,358000.0
33.58591611,130.36988,562000.0
33.59891694,130.36759389,215000.0
33.56598194,130.39410306,231000.0
33.58160611,130.37225889,676000.0
33.5914,130.36175889,395000.0
33.58133889,130.38479889,452000.0
33.57565889,130.40555806,598000.0
33.58969389,130.36665,411000.0
33.568285,130.384075,168000.0
33.57424002,130.39831067,456000.0
33.56431709,130.38703405,173000.0
33.56279806,130.38202889,158000.0
33.58197889,130.36964389,523000.0
33.58515389,130.39681306,820000.0
33.59344307,130.38241161,542000.0
33.57866281,130.39541414,793000.0
33.58989389,130.39665389,6940000.0
33.57588694,130.41132,860000.0
33.58740611,130.39173694,1700000.0
33.58811611,130.40678111,1250000.0
33.58211306,130.40434806,2440000.0
33.58087,130.40060611,1360000.0
33.57889611,130.41172389,748000.0
33.57327611,130.40297694,1150000.0
33.59092306,130.39982083,11800000.0
33.59137694,130.39448611,3130000.0
33.59230167,130.37862306,1070000.0
33.58957611,130.39342111,4430000.0
33.58586389,130.39503306,2530000.0
33.58902111,130.38382,1900000.0
33.57705611,130.38751111,847000.0
33.58207889,130.39446611,1120000.0
33.57913889,130.37971194,905000.0
33.59065889,130.379915,1130000.0
33.59317,130.39317306,1140000.0
33.59396,130.40012694,2370000.0
33.58880111,130.36699,964000.0
33.59440306,130.39300194,1610000.0
33.59054611,130.37674889,1690000.0
33.56506611,130.38985194,247000.0
33.57582306,130.40200111,1110000.0
33.58280889,130.40353389,1380000.0
33.59026806,130.40578111,2780000.0
33.56926111,130.40925694,473000.0
33.54048,130.437455,126000.0
33.52444111,130.40818111,77200.0
33.54931694,130.39972194,171000.0
33.55409223,130.43025911,233000.0
33.56794509,130.4205413,300000.0
33.569555,130.41238194,365000.0
33.55046874,130.42430995,169000.0
33.559535,130.44119389,196000.0
33.54416806,130.42436389,135000.0
33.54908889,130.44468111,212000.0
33.52240862,130.39001214,79800.0
33.53432194,130.43592194,115000.0
33.56437694,130.40052,184000.0
33.53452,130.410715,77600.0
33.53319389,130.419165,93500.0
33.57191806,130.417585,276000.0
33.56157889,130.41712389,239000.0
33.54568389,130.415595,132000.0
33.55621306,130.39089389,163000.0
33.55416611,130.41141889,145000.0
33.55491194,130.42479194,243000.0
33.56392806,130.43177694,274000.0
33.56932194,130.40451194,355000.0
33.54585111,130.42940306,150000.0
33.56638889,130.411395,414000.0
33.5605925,130.40455111,165000.0
33.56204194,130.42266,351000.0
33.54131611,130.39142806,105000.0
33.54982167,130.43836444,177000.0
33.52902389,130.39532111,88700.0
33.54992389,130.39058806,160000.0
33.55092694,130.44276611,362000.0
33.57081889,130.41655,539000.0
33.56651389,130.41409611,923000.0
33.53291694,130.43064806,134000.0
33.55813306,130.426345,1040000.0
33.55028111,130.44024806,299000.0
33.56947389,130.41902694,445000.0
33.54325889,130.40884806,194000.0
33.55255889,130.39682,229000.0
33.55696611,130.42944111,642000.0
33.56224694,130.42872806,493000.0
33.58198306,130.33436694,218000.0
33.58594694,130.322445,280000.0
33.57416694,130.31985389,173000.0
33.57344,130.30538389,90000.0
33.55663694,130.318565,144000.0
33.57444389,130.27947306,106000.0
33.56750864,130.24104969,89100.0
33.57113389,130.24371806,121000.0
